batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,210,100.0,0.016481664031744003,,,,,0.04351270943880081,0.023674262687563896,0.01041724719107151,0.816344141960144,0.0439639613032341,0.044199127703905106,0.04468797519803047,0.043723370879888535,0.045412905514240265,0.04480362311005592,0.04505860060453415,0.04454676806926727,0.04431102052330971,0.04365517199039459,0.04477975517511368,0.04551466181874275,0.045968979597091675,0.00810261070728302,0.8151159286499023,0.044110704213380814,0.02421996183693409,0.05722050741314888,0.9155445098876953,0.04455989599227905,0.0454002320766449,0.045703306794166565,0.04548453539609909,0.04440922290086746,0.045290399342775345,0.04438767209649086,0.04520048573613167,0.046451177448034286,0.04542149603366852,0.04561001434922218,0.045752041041851044,0.04432301223278046,0.00839921273291111,0.8146989941596985,0.8089281320571899,0.05728413164615631,211,,,,,0.7263405323028564,3.459423303604126,31.79863166809082
,214,100.0,0.015909407287836075,,,,,0.04335582256317139,0.0235961452126503,0.010427482426166534,0.8131206035614014,0.04379105567932129,0.044034652411937714,0.044526394456624985,0.0435531884431839,0.04525046795606613,0.044650766998529434,0.044882260262966156,0.044380974024534225,0.04415087029337883,0.043486714363098145,0.04460851103067398,0.045346666127443314,0.045784611254930496,0.008088139817118645,0.8118704557418823,0.04396132007241249,0.024150704964995384,0.05799393728375435,0.9138481020927429,0.04439550265669823,0.04523109272122383,0.04554221034049988,0.045312732458114624,0.04425434395670891,0.04514028877019882,0.04422619938850403,0.04503564164042473,0.04629296436905861,0.04525864124298096,0.04545209929347038,0.045603446662425995,0.04416332393884659,0.008385153487324715,0.8114665746688843,0.8056965470314026,0.05735037475824356,215,,,,,0.7263405323028564,3.466561794281006,32.02643966674805
,218,100.0,0.015358214266598225,,,,,0.0431995615363121,0.023518303409218788,0.010437505319714546,0.8099102973937988,0.04361909627914429,0.04387092590332031,0.04436558112502098,0.043384019285440445,0.045089032500982285,0.04449900612235069,0.04470672085881233,0.044215790927410126,0.043991219252347946,0.0433189757168293,0.04443816840648651,0.04517955705523491,0.04560118541121483,0.008073648437857628,0.8086380958557129,0.0438123419880867,0.024081457406282425,0.05876854807138443,0.9121605753898621,0.04423176124691963,0.04506316035985947,0.0453825518488884,0.04514162987470627,0.044100262224674225,0.04499117285013199,0.04406524449586868,0.04487183317542076,0.04613609239459038,0.04509631544351578,0.04529524967074394,0.04545610025525093,0.044004302471876144,0.008370916359126568,0.8082471489906311,0.8024779558181763,0.0574183389544487,219,,,,,0.7263405323028564,3.473928451538086,32.26323699951172
,222,100.0,0.014828549697995186,,,,,0.04304369539022446,0.02344057336449623,0.010447108186781406,0.8067129254341125,0.04344761371612549,0.04370779171586037,0.044205427169799805,0.04321535676717758,0.044928502291440964,0.04434827342629433,0.04453183710575104,0.04405130445957184,0.043832242488861084,0.0431516058743,0.04426863417029381,0.04501333460211754,0.04541818052530289,0.008059783838689327,0.8054184913635254,0.043663788586854935,0.024012353271245956,0.059546615928411484,0.9104815125465393,0.044068511575460434,0.044896047562360764,0.04522394761443138,0.044970981776714325,0.043947093188762665,0.044843051582574844,0.04390500485897064,0.04470858350396156,0.04597976803779602,0.04493420943617821,0.04513920471072197,0.04530954360961914,0.04384613409638405,0.008357019163668156,0.8050406575202942,0.7992722392082214,0.05748806521296501,223,,,,,0.7263405323028564,3.481397867202759,32.505126953125
,226,100.0,0.014316486194729805,,,,,0.042888469994068146,0.02336316555738449,0.010456991381943226,0.8035284876823425,0.0432768240571022,0.043545570224523544,0.04404592514038086,0.04304751753807068,0.044768527150154114,0.044197939336299896,0.044357456266880035,0.043887410312891006,0.043673839420080185,0.04298506677150726,0.04409993439912796,0.04484780132770538,0.045235831290483475,0.00804601889103651,0.8022119998931885,0.04351571202278137,0.023943427950143814,0.060328368097543716,0.9088134765625,0.043905723839998245,0.04472988471388817,0.04506630450487137,0.04480103775858879,0.04379471391439438,0.04469582810997963,0.04374539852142334,0.04454640671610832,0.04582486301660538,0.0447726771235466,0.044984184205532074,0.04516411945223808,0.04368811100721359,0.008342904038727283,0.8018467426300049,0.7960792183876038,0.05756063759326935,227,,,,,0.7263405323028564,3.488724708557129,32.744163513183594
,230,100.0,0.01382010243833065,,,,,0.042733918875455856,0.023286202922463417,0.010467370972037315,0.8003575205802917,0.043106816709041595,0.04338414594531059,0.04388735443353653,0.04288051277399063,0.04460948333144188,0.044048648327589035,0.04418401047587395,0.04372444003820419,0.04351653903722763,0.04281909391283989,0.0439319983124733,0.044683247804641724,0.04505396634340286,0.008032774552702904,0.7990174889564514,0.04336821287870407,0.023874737322330475,0.06111123412847519,0.9071589708328247,0.04374377802014351,0.04456473886966705,0.044910039752721786,0.044631898403167725,0.043642982840538025,0.04454931989312172,0.04358654469251633,0.04438517987728119,0.0456710048019886,0.04461205378174782,0.044830285012722015,0.045020051300525665,0.04353098198771477,0.008329357951879501,0.7986657619476318,0.792898952960968,0.05763642489910126,231,,,,,0.7263405323028564,3.496272325515747,32.99224090576172
,234,100.0,0.01334013044834137,,,,,0.04257996007800102,0.023209411650896072,0.010476845316588879,0.7971988916397095,0.042937494814395905,0.04322332888841629,0.0437292642891407,0.042714040726423264,0.044450823217630386,0.04389971122145653,0.04401123523712158,0.04356202855706215,0.0433596633374691,0.0426541268825531,0.04376453906297684,0.04451911151409149,0.04487313702702522,0.00801814440637827,0.7958370447158813,0.04322095215320587,0.023805947974324226,0.06189684197306633,0.9055140018463135,0.04358253255486488,0.04440056532621384,0.04475496709346771,0.04446388781070709,0.04349201172590256,0.0444035567343235,0.043428048491477966,0.0442248210310936,0.045518163591623306,0.044452209025621414,0.044677067548036575,0.04487670212984085,0.04337440803647041,0.008314638398587704,0.795497477054596,0.7897313833236694,0.05771414935588837,235,,,,,0.7263405323028564,3.5031139850616455,33.21873474121094
,238,100.0,0.012877695262432098,,,,,0.042426448315382004,0.02313285320997238,0.010486709885299206,0.7940531969070435,0.04276881739497185,0.04306277632713318,0.04357137531042099,0.042547982186079025,0.044293113052845,0.043751757591962814,0.04383896663784981,0.043400298804044724,0.043203677982091904,0.04248962178826332,0.043598074465990067,0.044355910271406174,0.044693056493997574,0.008004965260624886,0.7926685214042664,0.04307425394654274,0.02373737469315529,0.06268501281738281,0.9038784503936768,0.04342155531048775,0.04423719644546509,0.04460080713033676,0.0442960262298584,0.0433415062725544,0.044258248060941696,0.04327020049095154,0.04406518489122391,0.04536610096693039,0.04429235681891441,0.0445244237780571,0.04473389685153961,0.0432182215154171,0.00830104574561119,0.792341947555542,0.786576509475708,0.05779421329498291,239,,,,,0.7263405323028564,3.5117342472076416,33.506324768066406
,242,100.0,0.012431656941771507,,,,,0.0422736220061779,0.023056678473949432,0.010497163981199265,0.7909202575683594,0.04260093346238136,0.042902953922748566,0.04341430217027664,0.04238284379243851,0.04413605108857155,0.04360436648130417,0.043667327612638474,0.04323936626315117,0.04304839298129082,0.042325928807258606,0.043432414531707764,0.04419366270303726,0.04451367259025574,0.007992681115865707,0.7895123958587646,0.04292810708284378,0.023669039830565453,0.0634751170873642,0.9022518992424011,0.043261244893074036,0.044074904173612595,0.044447798281908035,0.044129110872745514,0.04319201409816742,0.044114042073488235,0.04311302304267883,0.043906256556510925,0.04521480202674866,0.04413320869207382,0.04437283053994179,0.044592224061489105,0.04306267946958542,0.008287345059216022,0.7891988158226013,0.7834342122077942,0.05787665396928787,243,,,,,0.7263405323028564,3.518742322921753,33.741966247558594
,246,100.0,0.012000896967947483,,,,,0.042121149599552155,0.022980481386184692,0.010505692102015018,0.7877998948097229,0.0424334853887558,0.04274383559823036,0.04325784742832184,0.04221831634640694,0.04397996887564659,0.043458133935928345,0.043496426194906235,0.04307889565825462,0.04289356619119644,0.04216261953115463,0.043267350643873215,0.04403200000524521,0.04433486610651016,0.007978136651217937,0.7863702774047852,0.04278221353888512,0.023600643500685692,0.06426799297332764,0.9006357789039612,0.043101467192173004,0.043913327157497406,0.04429572448134422,0.04396265372633934,0.04304329678416252,0.04397070035338402,0.042956218123435974,0.04374810308218002,0.04506444185972214,0.04397457093000412,0.04422200471162796,0.04445124790072441,0.04290731996297836,0.008273135870695114,0.7860684990882874,0.780304491519928,0.05796157941222191,247,,,,,0.7263405323028564,3.5267202854156494,34.012237548828125
,250,100.0,0.01158582791686058,,,,,0.04196967929601669,0.022905005142092705,0.010517533868551254,0.7846928238868713,0.042266909033060074,0.04258570447564125,0.043102484196424484,0.04205436632037163,0.04382464662194252,0.04331265017390251,0.04332636296749115,0.042919501662254333,0.04273991659283638,0.042000435292720795,0.04310333728790283,0.04387158527970314,0.044156763702631,0.007965907454490662,0.7832393050193787,0.04263695701956749,0.02353258803486824,0.06506042182445526,0.8990271687507629,0.04294276610016823,0.04375295713543892,0.04414515197277069,0.04379751905798912,0.042895492166280746,0.043828461319208145,0.04280059412121773,0.04359099641442299,0.044915489852428436,0.043817441910505295,0.04407230392098427,0.04431168735027313,0.042753174901008606,0.00825974065810442,0.7829504609107971,0.7771872282028198,0.05804817005991936,251,,,,,0.7156590223312378,3.5340869426727295,34.26371765136719
,256,100.0,0.010987117886543274,,,,,0.041742801666259766,0.022791646420955658,0.01053096167743206,0.7800552845001221,0.04201812297105789,0.042349446564912796,0.04287038743495941,0.041809841990470886,0.04359268397092819,0.04309534281492233,0.043071940541267395,0.04268140345811844,0.04251047223806381,0.041757840663194656,0.04285869374871254,0.04363229498267174,0.04389110580086708,0.007945854216814041,0.778567373752594,0.042419809848070145,0.02343064360320568,0.06625515967607498,0.8966349959373474,0.0427049957215786,0.04351459816098213,0.04392204061150551,0.043550293892621994,0.042674317955970764,0.04361555352807045,0.04256725683808327,0.04335671663284302,0.04469342157244682,0.04358072578907013,0.04384990409016609,0.044104792177677155,0.04252273589372635,0.00823899358510971,0.778296709060669,0.7725346088409424,0.058183494955301285,257,,,,,0.7156590223312378,3.5467138290405273,34.69910430908203
,262,100.0,0.01041912380605936,,,,,0.04151768237352371,0.022679263725876808,0.010546498000621796,0.7754462957382202,0.04177102819085121,0.04211495816707611,0.0426400825381279,0.041567087173461914,0.04336242750287056,0.042879700660705566,0.04281893000006676,0.042445022612810135,0.042282670736312866,0.041516926139593124,0.0426161102950573,0.043394945561885834,0.0436270534992218,0.007927258498966694,0.7739233374595642,0.042203884571790695,0.0233292318880558,0.0674540176987648,0.8942624926567078,0.04246896877884865,0.04327791929244995,0.043701089918613434,0.04330514371395111,0.04245488718152046,0.04340445250272751,0.042335741221904755,0.04312428459525108,0.044473372399806976,0.04334649443626404,0.04362941533327103,0.04389996826648712,0.042293649166822433,0.008218662813305855,0.7736709713935852,0.7679099440574646,0.058323606848716736,263,,,,,0.7156590223312378,3.557556390762329,35.07737731933594
,268,100.0,0.009885155595839024,,,,,0.041293807327747345,0.022567428648471832,0.010562499053776264,0.7708653807640076,0.04152539744973183,0.041881293058395386,0.04241028428077698,0.041325245052576065,0.043134111911058426,0.04266628995537758,0.042567748576402664,0.0422099307179451,0.04205602407455444,0.04127727448940277,0.04237471893429756,0.043159063905477524,0.04336506873369217,0.00790849793702364,0.7693070769309998,0.04198882728815079,0.023228026926517487,0.06865394115447998,0.8919001221656799,0.04223436862230301,0.04304374009370804,0.043483030050992966,0.04306168854236603,0.04223699867725372,0.043194886296987534,0.042105838656425476,0.042893920093774796,0.0442558154463768,0.043113406747579575,0.043410904705524445,0.04369734972715378,0.042065929621458054,0.008198568597435951,0.7690725326538086,0.763312816619873,0.058466438204050064,269,,,,,0.7156590223312378,3.5696115493774414,35.50279998779297
,274,100.0,0.009378151968121529,,,,,0.04107092693448067,0.022456036880612373,0.010576879605650902,0.7663118243217468,0.04128118231892586,0.04164953902363777,0.042182695120573044,0.041085269302129745,0.04290766268968582,0.04245481640100479,0.04231790825724602,0.041976746171712875,0.041831597685813904,0.04103915020823479,0.042134735733270645,0.04292447865009308,0.0431038998067379,0.007889569737017155,0.764718234539032,0.041774872690439224,0.023127183318138123,0.06985799223184586,0.8895585536956787,0.042000699788331985,0.04281171038746834,0.04326765611767769,0.042819131165742874,0.04202109947800636,0.04298776388168335,0.04187678173184395,0.042665839195251465,0.044041138142347336,0.042881280183792114,0.043194252997636795,0.04349656030535698,0.041839029639959335,0.008178225718438625,0.76450115442276,0.7587432265281677,0.05861463025212288,275,,,,,0.7156590223312378,3.581686496734619,35.9340934753418
,280,100.0,0.008896741084754467,,,,,0.04084973409771919,0.022345567122101784,0.01059319544583559,0.7617864012718201,0.041038572788238525,0.041419483721256256,0.04195689409971237,0.04084659740328789,0.04268321767449379,0.042245250195264816,0.042069751769304276,0.04174534231424332,0.041609086096286774,0.040802836418151855,0.04189693555235863,0.04269194230437279,0.04284464940428734,0.007872198708355427,0.7601566910743713,0.04156210646033287,0.023026879876852036,0.07106360048055649,0.8872348070144653,0.041768770664930344,0.04258193448185921,0.043055031448602676,0.04257888346910477,0.0418071486055851,0.04278283938765526,0.04164961725473404,0.042439088225364685,0.04382779821753502,0.042650818824768066,0.042979542165994644,0.0432979017496109,0.04161393269896507,0.008158504031598568,0.7599574327468872,0.7542011141777039,0.05876753851771355,281,,,,,0.7156590223312378,3.5933785438537598,36.3567008972168
,286,100.0,0.008439873345196247,,,,,0.04062959551811218,0.022235533222556114,0.01060742698609829,0.75728839635849,0.04079734906554222,0.041190922260284424,0.04173235967755318,0.0406096987426281,0.04245999455451965,0.04203689098358154,0.041822850704193115,0.041515275835990906,0.04138796031475067,0.04056762158870697,0.04166066274046898,0.04246107116341591,0.04258681461215019,0.007853047922253609,0.7556222081184387,0.04135049507021904,0.022926950827240944,0.07227282226085663,0.8849295377731323,0.04153785482048988,0.04235417768359184,0.04284477233886719,0.042339637875556946,0.041594915091991425,0.04257969558238983,0.04142344370484352,0.042214564979076385,0.043617162853479385,0.04242129623889923,0.042766720056533813,0.043101388961076736,0.041389502584934235,0.0081387460231781,0.7554402947425842,0.7496861815452576,0.058925095945596695,287,,,,,0.7263405323028564,3.6052746772766113,36.79179000854492
,292,100.0,0.008006766438484192,,,,,0.040410906076431274,0.0221263375133276,0.010623343288898468,0.7528179287910461,0.0405576191842556,0.04096395522356033,0.04150945320725441,0.040374159812927246,0.042238518595695496,0.04183032363653183,0.04157748073339462,0.041286617517471313,0.041168276220560074,0.040333643555641174,0.04142593964934349,0.0422317199409008,0.04233052209019661,0.00783604383468628,0.751115083694458,0.041139908134937286,0.02282744087278843,0.07348369061946869,0.8826406598091125,0.04130851849913597,0.04212862253189087,0.04263707250356674,0.04210248962044716,0.04138413071632385,0.04237816110253334,0.04119880497455597,0.04199224337935448,0.04340936243534088,0.04219329357147217,0.04255588725209236,0.042907070368528366,0.041166987270116806,0.008119161240756512,0.750950276851654,0.7451980710029602,0.05908731371164322,293,,,,,0.7263405323028564,3.616842746734619,37.21986770629883
,298,100.0,0.007597423158586025,,,,,0.04019338637590408,0.022017519921064377,0.010637969709932804,0.7483739256858826,0.0403192862868309,0.04073779657483101,0.04128734767436981,0.04013996943831444,0.042018476873636246,0.041625235229730606,0.04133344441652298,0.04105892404913902,0.0409492552280426,0.040101006627082825,0.04119284823536873,0.04200415685772896,0.042076125741004944,0.00781820248812437,0.7466353178024292,0.0409303717315197,0.02272822894155979,0.07469646632671356,0.8803653120994568,0.04108024388551712,0.041904792189598083,0.042431414127349854,0.04186609387397766,0.04117462411522865,0.0421777181327343,0.04097534716129303,0.04177059605717659,0.04320177063345909,0.041966330260038376,0.04234611988067627,0.042713649570941925,0.04094509035348892,0.008099432103335857,0.7464866042137146,0.7407369017601013,0.05925280973315239,299,,,,,0.7263405323028564,3.6293694972991943,37.689048767089844
,304,100.0,0.007209010422229767,,,,,0.03997718542814255,0.02190946228802204,0.010653872042894363,0.7439572811126709,0.04008246958255768,0.04051324725151062,0.041066817939281464,0.03990708664059639,0.041799988597631454,0.04142165556550026,0.04109089821577072,0.04083333909511566,0.040732599794864655,0.03987004607915878,0.040961384773254395,0.041778311133384705,0.04182334244251251,0.007801879663020372,0.7421821355819702,0.04072204604744911,0.02262958325445652,0.07591086626052856,0.8781073093414307,0.04085328429937363,0.04168349876999855,0.04222895950078964,0.04163185879588127,0.04096680134534836,0.04197922348976135,0.04075313359498978,0.041551373898983,0.04299723729491234,0.04174052178859711,0.04213900864124298,0.04252322018146515,0.040724705904722214,0.008080276660621166,0.7420495748519897,0.736302375793457,0.05942332372069359,305,,,,,0.7263405323028564,3.642331123352051,38.18073654174805
,310,100.0,0.006841941270977259,,,,,0.039762187749147415,0.02180192992091179,0.010669339448213577,0.7395671010017395,0.039846908301115036,0.04029063135385513,0.04084816202521324,0.039675578474998474,0.04158278554677963,0.04121912270784378,0.04084957018494606,0.040609411895275116,0.04051772132515907,0.03964077681303024,0.040731195360422134,0.04155341535806656,0.04157141596078873,0.007784191519021988,0.7377545237541199,0.04051469638943672,0.02253126911818981,0.07712789624929428,0.8758626580238342,0.04062792286276817,0.041463956236839294,0.04202830791473389,0.041399117559194565,0.04076123237609863,0.041783202439546585,0.04053255170583725,0.041334185749292374,0.04279522970318794,0.04151613265275955,0.041933994740247726,0.04233509302139282,0.04050594940781593,0.008061232976615429,0.7376383543014526,0.7318944334983826,0.05959748104214668,311,,,,,0.7156590223312378,3.6540939807891846,38.632503509521484
,316,100.0,0.006494409404695034,,,,,0.039548348635435104,0.02169492095708847,0.010682662017643452,0.7352039217948914,0.03961288556456566,0.040069349110126495,0.040631040930747986,0.03944586217403412,0.04136781021952629,0.041019245982170105,0.04061005264520645,0.04038689658045769,0.04030420631170273,0.0394124761223793,0.040502626448869705,0.04133029282093048,0.04132126644253731,0.0077663324773311615,0.7333536744117737,0.04030843824148178,0.022433340549468994,0.07834436744451523,0.87363201379776,0.04040346294641495,0.04124641790986061,0.04183011129498482,0.04116732254624367,0.04055669903755188,0.041588347405195236,0.04031290113925934,0.041118696331977844,0.042594972997903824,0.041292786598205566,0.041730381548404694,0.04214831069111824,0.04028793051838875,0.008042042143642902,0.7332533597946167,0.7275128364562988,0.059775497764348984,317,,,,,0.7156590223312378,3.665780782699585,39.08664321899414
,322,100.0,0.006164303049445152,,,,,0.0393359549343586,0.021588778123259544,0.010698884725570679,0.730867326259613,0.039380382746458054,0.03984937444329262,0.04041516035795212,0.03921720013022423,0.041154783219099045,0.04082152247428894,0.040371984243392944,0.04016571119427681,0.04009195789694786,0.0391855388879776,0.04027571156620979,0.04110880196094513,0.04107287526130676,0.007750959601253271,0.7289798259735107,0.04010361433029175,0.022336242720484734,0.07956359535455704,0.8714165091514587,0.040180545300245285,0.04103084281086922,0.04163431376218796,0.04093743488192558,0.04035400599241257,0.0413954071700573,0.040094729512929916,0.04090498760342598,0.04239692911505699,0.041071146726608276,0.04152888059616089,0.0419638566672802,0.04007130116224289,0.00802315678447485,0.7288945317268372,0.7231573462486267,0.05995764955878258,323,,,,,0.7156590223312378,3.6787445545196533,39.59665298461914
,328,100.0,0.005850694142282009,,,,,0.03912467509508133,0.021483151242136955,0.010714969597756863,0.7265569567680359,0.039149265736341476,0.03963097557425499,0.04020089656114578,0.03899021074175835,0.040943026542663574,0.040624674409627914,0.040135376155376434,0.03994569554924965,0.039880815893411636,0.03895992785692215,0.04005029797554016,0.04088865965604782,0.04082602635025978,0.007735622581094503,0.7246317863464355,0.03989967703819275,0.022239377722144127,0.08078448474407196,0.8692168593406677,0.039958760142326355,0.04081718251109123,0.0414409339427948,0.04070845618844032,0.04015292972326279,0.04120422527194023,0.03987792506814003,0.04069356247782707,0.04220174625515938,0.04085065424442291,0.04132924973964691,0.04178151115775108,0.039856135845184326,0.008004607632756233,0.724561333656311,0.718828022480011,0.06014421209692955,329,,,,,0.7156590223312378,3.6908175945281982,40.07760238647461
,334,100.0,0.005554099567234516,,,,,0.03891470283269882,0.02137811668217182,0.010730313137173653,0.7222723364830017,0.03891940787434578,0.03941424936056137,0.039988528937101364,0.03876493126153946,0.04073253646492958,0.040429454296827316,0.03990001603960991,0.03972703963518143,0.039670974016189575,0.03873522952198982,0.03982594981789589,0.04066932573914528,0.04058033972978592,0.007719689980149269,0.7203091979026794,0.039696890860795975,0.022142983973026276,0.08200535178184509,0.8670312166213989,0.039738330990076065,0.04060569778084755,0.04124997928738594,0.040481239557266235,0.0399533212184906,0.041014645248651505,0.039662543684244156,0.04048363119363785,0.04200810194015503,0.04063136875629425,0.04113147780299187,0.04160106182098389,0.039642225950956345,0.007986108772456646,0.720253586769104,0.7145245671272278,0.06033405661582947,335,,,,,0.7049775719642639,3.703407049179077,40.58534622192383
,340,100.0,0.0052728974260389805,,,,,0.03870576247572899,0.021273575723171234,0.010744006372988224,0.7180138230323792,0.03869111090898514,0.03919873759150505,0.039777155965566635,0.038540780544281006,0.040524132549762726,0.040236130356788635,0.03966609388589859,0.0395103394985199,0.039463236927986145,0.03851238638162613,0.03960311785340309,0.040451742708683014,0.04033664986491203,0.007703475188463926,0.7160130739212036,0.03949527442455292,0.022047093138098717,0.0832267552614212,0.8648593425750732,0.039518848061561584,0.04039595276117325,0.04106118902564049,0.04025532677769661,0.03975515067577362,0.040826648473739624,0.03944798558950424,0.040275219827890396,0.041815951466560364,0.04041245952248573,0.040935274213552475,0.04142226278781891,0.03942907229065895,0.007967524230480194,0.7159714698791504,0.7102468609809875,0.060528095811605453,341,,,,,0.7049775719642639,3.7160074710845947,41.099971771240234
,346,100.0,0.005005660932511091,,,,,0.038498252630233765,0.02116980403661728,0.010759163647890091,0.7137812376022339,0.03846403583884239,0.038984403014183044,0.039566781371831894,0.03831762447953224,0.04031645879149437,0.04004330560564995,0.03943327069282532,0.03929481655359268,0.03925664350390434,0.03829071298241615,0.03938206657767296,0.040235742926597595,0.040094342082738876,0.007687826175242662,0.711742103099823,0.039294712245464325,0.02195151336491108,0.0844481959939003,0.8627045750617981,0.03930105268955231,0.04018821567296982,0.04087463393807411,0.04003109410405159,0.03955838456749916,0.04064003750681877,0.03923490270972252,0.04006890580058098,0.0416264608502388,0.04019556939601898,0.04074130579829216,0.041245948523283005,0.039217639714479446,0.007949176244437695,0.7117148637771606,0.7059946060180664,0.06072666496038437,347,,,,,0.7049775719642639,3.7283976078033447,41.61237335205078
,352,100.0,0.00475247111171484,,,,,0.03829195350408554,0.02106660045683384,0.010773994028568268,0.7095744609832764,0.03823845833539963,0.0387716218829155,0.03935820609331131,0.03809577226638794,0.04010985791683197,0.03985139727592468,0.039201926440000534,0.039081186056137085,0.03905206918716431,0.03807071968913078,0.039162199944257736,0.04002087190747261,0.03985351696610451,0.0076731289736926556,0.7074965834617615,0.039095375686883926,0.02185659296810627,0.08567160367965698,0.8605636358261108,0.039084386080503464,0.03998221084475517,0.04069020599126816,0.03980811685323715,0.03936344012618065,0.040455400943756104,0.03902292624115944,0.03986498340964317,0.04144004359841347,0.03998007997870445,0.04054899513721466,0.04107130691409111,0.03900701180100441,0.007930888794362545,0.7074832320213318,0.7017678618431091,0.06092902272939682,353,,,,,0.6942960619926453,3.7413408756256104,42.154476165771484
,360,100.0,0.004436313174664974,,,,,0.03801862150430679,0.020929858088493347,0.010793168097734451,0.7040046453475952,0.03793956711888313,0.038489602506160736,0.03908178582787514,0.03780229017138481,0.03983798995614052,0.039599332958459854,0.03889571130275726,0.03879797086119652,0.038780856877565384,0.03777877241373062,0.03887196630239487,0.03973767161369324,0.0395345464348793,0.007652332074940205,0.7018747329711914,0.03883109986782074,0.0217305775731802,0.08730035275220871,0.8577246069908142,0.03879733383655548,0.03971080109477043,0.040447887033224106,0.03951280936598778,0.03910579904913902,0.0402117595076561,0.038742128759622574,0.039596106857061386,0.04119513928890228,0.03969424590468407,0.04029511660337448,0.04084113612771034,0.03872827813029289,0.007906923070549965,0.701879620552063,0.6961715221405029,0.06120321899652481,361,,,,,0.7049775719642639,3.757794141769409,42.85379409790039
,368,100.0,0.004141710698604584,,,,,0.03774762526154518,0.020794333890080452,0.010812767781317234,0.6984796524047852,0.037643250077962875,0.03821013495326042,0.038807760924100876,0.037511054426431656,0.03956862911581993,0.03935014083981514,0.03859204053878784,0.03851694613695145,0.03851162642240524,0.0374891571700573,0.038584526628255844,0.039457499980926514,0.039218734949827194,0.007632534950971603,0.6962980031967163,0.03856908902525902,0.02160564623773098,0.0889296606183052,0.8549121618270874,0.03851260989904404,0.039442043751478195,0.040208641439676285,0.03922012075781822,0.038850829005241394,0.039970774203538895,0.03846346214413643,0.039329301565885544,0.04095190763473511,0.039410751312971115,0.040044233202934265,0.040614139288663864,0.03845187649130821,0.007883003912866116,0.6963202357292175,0.690619707107544,0.06148455664515495,369,,,,,0.7049775719642639,3.7747304439544678,43.585758209228516
